mode,load,0_resnet101-8,1_resnet152-32,2_vgg16-32
mps-uncap,0.8,9.290695190429688,29.21009063720703,19.20008659362793
mps-uncap,0.9,9.917736053466797,30.073881149291992,19.227981567382812
mps-uncap,1.0,16.408205032348633,58.61330032348633,20.047426223754883
mps-uncap,0.5,9.102344512939453,27.56047248840332,19.144535064697266
mps-uncap,0.6,9.116411209106445,27.44603157043457,19.087791442871094
mps-uncap,0.7,9.064197540283203,27.77385711669922,19.15597915649414
mps-uncap,0.1,10.010480880737305,28.97191047668457,19.055843353271484
mps-uncap,0.2,9.446382522583008,26.85689926147461,18.915414810180664
mps-uncap,0.3,9.173393249511719,26.84950828552246,18.94664764404297
mps-uncap,0.4,9.277820587158203,27.352094650268555,19.058942794799805
