mode,load,0_resnet101-8,1_resnet152-32,2_vgg16-32
mps-uncap,0.8,83.87052754349327,193.19499933565166,1138.777534531633
mps-uncap,0.9,96.98328466022471,222.89754172167235,1206.7381092674143
mps-uncap,1.0,93.69946519389399,238.5955002585711,1223.2511219663422
mps-uncap,0.5,51.71482180768273,140.35344330841366,663.6277992578343
mps-uncap,0.6,65.05446154178867,132.5478260911981,846.131836047402
mps-uncap,0.7,73.47997806942145,150.9977772259657,958.4141792728834
mps-uncap,0.1,14.261930122233784,24.464798735254856,155.66248477641543
mps-uncap,0.2,20.710192764831177,49.24656780005607,261.19558313339803
mps-uncap,0.3,32.931251383772434,69.04083364797118,410.8243548890798
mps-uncap,0.4,38.99033771832197,79.01335777640202,539.4927964992904
