mode,load,0_efficientnet_b6-16,1_resnet50-16,2_vgg13-4
mps-uncap,0.8,342.2778129577637,111.15314960479736,60.912082195281975
mps-uncap,0.9,991.4256238937379,243.90495300292977,209.10522937774644
mps-uncap,1.0,4298.385467529297,6074.68879699707,4633.97936820984
mps-uncap,0.5,129.21240806579567,39.96481895446772,17.91558265686035
mps-uncap,0.6,161.53061866760274,60.108840465545654,22.866368293762207
mps-uncap,0.7,208.9838027954102,75.77406883239743,36.516666412353516
mps-uncap,0.1,51.480085849761956,21.061215400695797,8.722162246704103
mps-uncap,0.2,48.883905410766594,26.371262073516817,9.623074531555178
mps-uncap,0.3,58.2560634613037,29.754693508148165,10.46465396881105
mps-uncap,0.4,69.14833784103394,32.90441989898676,13.150646686553953
