mode,load,0_efficientnet_b6-16,1_resnet50-16,2_vgg13-4
mps-uncap,0.8,239.12884442140205,679.4945695848135,504.0730109778712
mps-uncap,0.9,265.27212640219045,773.5743923447674,569.2480974634502
mps-uncap,1.0,286.7046363676638,802.8032353903966,588.199753970907
mps-uncap,0.5,140.3234640995344,440.2386654425232,316.5993785674621
mps-uncap,0.6,181.79557193944493,534.6987862670065,372.0934146877626
mps-uncap,0.7,205.79311857930563,596.962675790803,439.7405465837187
mps-uncap,0.1,27.814185356692846,86.58511979841589,64.43773722938242
mps-uncap,0.2,63.130346416446834,172.98391647197005,126.64337501044022
mps-uncap,0.3,83.82427503501798,258.0897490071966,183.4522779420216
mps-uncap,0.4,125.89771507091926,349.2816112850828,240.41974677220134
