mode,load,0_efficientnet_b6-16,1_resnet50-16,2_vgg13-4
mps-uncap,0.8,56.65261268615723,23.820562362670902,9.468502998352049
mps-uncap,0.9,62.224063873291016,22.813272476196296,9.649853706359863
mps-uncap,1.0,58.03683280944824,23.972187042236328,9.620666503906254
mps-uncap,0.5,49.22373294830322,22.20715522766113,8.661441802978516
mps-uncap,0.6,52.06758499145509,22.13507890701294,8.950889110565186
mps-uncap,0.7,55.12354850769043,23.490138053894043,9.308397769927979
mps-uncap,0.1,43.1866979598999,20.658740997314446,7.492141723632813
mps-uncap,0.2,40.430793762207024,19.82435226440429,7.633242607116701
mps-uncap,0.3,39.51315402984619,19.318475723266594,7.85660266876221
mps-uncap,0.4,42.979023456573486,21.414971351623535,8.440742492675776
