mode,load,0_efficientnet_b6-16,1_resnet50-16,2_vgg13-4
mps-uncap,0.8,65.81377983093262,24.582386016845703,9.083867073059082
mps-uncap,0.9,273.76627922058105,49.12400245666504,34.84904766082764
mps-uncap,1.0,1865.80228805542,2973.4785556793213,2400.9854793548584
mps-uncap,0.5,32.77301788330078,11.73257827758789,3.9572715759277344
mps-uncap,0.6,40.13824462890625,14.081001281738281,4.936933517456055
mps-uncap,0.7,47.10555076599121,17.456531524658203,6.269693374633789
mps-uncap,0.1,32.05597400665283,11.485815048217773,3.2002925872802734
mps-uncap,0.2,27.026891708374023,11.115670204162598,3.023862838745117
mps-uncap,0.3,25.7568359375,11.28089427947998,2.9883384704589844
mps-uncap,0.4,28.229355812072754,11.235713958740234,3.3111572265625
