mode,load,0_efficientnet_b6-16,1_resnet50-16,2_vgg13-4
mps-uncap,0.8,24.060726165771484,9.28652286529541,3.644108772277832
mps-uncap,0.9,216.34149551391602,31.75497055053711,28.46372127532959
mps-uncap,1.0,1810.9338283538818,2950.2978324890137,2395.1486349105835
mps-uncap,0.5,0.034809112548828125,0.0286102294921875,0.026226043701171875
mps-uncap,0.6,0.037670135498046875,0.026345252990722656,0.025033950805664062
mps-uncap,0.7,0.6871223449707031,0.7905960083007812,0.5290508270263672
mps-uncap,0.1,0.045299530029296875,0.04124641418457031,0.04100799560546875
mps-uncap,0.2,0.041961669921875,0.03802776336669922,0.031232833862304688
mps-uncap,0.3,0.03910064697265625,0.029802322387695312,0.027179718017578125
mps-uncap,0.4,0.03695487976074219,0.0286102294921875,0.026464462280273438
