mode,load,0_densenet169-32,1_resnet101-4,2_resnet34-2
mps-uncap,0.8,22.020816802978516,8.831024169921875,3.3745765686035156
mps-uncap,0.9,22.861003875732422,8.970260620117188,3.3326148986816406
mps-uncap,1.0,24.456501007080078,8.963823318481445,3.3915042877197266
mps-uncap,0.5,21.83699607849121,8.79049301147461,3.4520626068115234
mps-uncap,0.6,22.040367126464844,8.919954299926758,3.340482711791992
mps-uncap,0.7,21.847248077392578,8.774518966674805,3.3240318298339844
mps-uncap,0.1,23.726940155029297,8.962631225585938,3.492116928100586
mps-uncap,0.2,21.838903427124023,8.788824081420898,3.4117698669433594
mps-uncap,0.3,21.78668975830078,8.858919143676758,3.339529037475586
mps-uncap,0.4,21.66581153869629,8.711099624633789,3.3533573150634766
