mode,load,0_densenet169-32,1_resnet101-4,2_resnet34-2
mps-uncap,0.8,280.14206886291504,120.28985023498535,23.66249561309817
mps-uncap,0.9,909.4128608703614,167.17300415039062,473.52223396301275
mps-uncap,1.0,1783.9484930038452,12026.687145233154,7691.059112548828
mps-uncap,0.5,68.96767616271973,27.530288696289066,12.458729743957525
mps-uncap,0.6,96.36635780334473,39.460182189941406,15.656137466430666
mps-uncap,0.7,124.6345043182373,52.90074348449708,15.527725219726564
mps-uncap,0.1,37.26210594177246,23.30777645111084,10.358333587646484
mps-uncap,0.2,41.66603088378905,22.904157638549805,12.345361709594727
mps-uncap,0.3,48.563456535339405,21.237754821777344,11.079692840576179
mps-uncap,0.4,58.149099349975586,23.04959297180176,11.166095733642578
