mode,load,0_densenet169-32,1_resnet101-4,2_resnet34-2
mps-uncap,0.8,32.03880786895752,12.601375579833984,4.197955131530762
mps-uncap,0.9,32.69386291503906,11.661052703857422,5.217552185058594
mps-uncap,1.0,30.68828582763672,14.26076889038086,5.184412002563477
mps-uncap,0.5,27.81999111175537,10.411500930786133,4.3048858642578125
mps-uncap,0.6,28.82087230682373,10.54239273071289,4.141330718994141
mps-uncap,0.7,30.802488327026367,11.790990829467773,4.033088684082031
mps-uncap,0.1,26.97587013244629,17.938613891601562,7.606744766235352
mps-uncap,0.2,25.41065216064453,15.397787094116211,7.161617279052734
mps-uncap,0.3,26.82662010192871,11.248111724853516,5.902767181396484
mps-uncap,0.4,27.780890464782715,10.350227355957031,4.769682884216309
