mode,load,0_densenet169-32,1_resnet101-4,2_resnet34-2
mps-uncap,0.8,37.10627555847168,19.768953323364258,10.757684707641602
mps-uncap,0.9,36.47661209106445,17.60554313659668,12.073993682861328
mps-uncap,1.0,34.398555755615234,19.893884658813477,12.206554412841797
mps-uncap,0.5,33.26535224914551,19.928455352783203,12.21919059753418
mps-uncap,0.6,33.42151641845703,20.190954208374023,12.364625930786133
mps-uncap,0.7,36.6823673248291,19.52052116394043,10.608434677124023
mps-uncap,0.1,43.13468933105469,23.20122718811035,12.478828430175781
mps-uncap,0.2,32.3331356048584,23.151636123657227,11.823892593383789
mps-uncap,0.3,39.07489776611328,24.222135543823242,10.529756546020508
mps-uncap,0.4,37.13393211364746,19.986867904663086,13.938426971435547
