mode,load,0_resnet18-32,1_resnet18-32
mig,0.1,6.831884384155273,8.315563201904297
mig,0.2,6.829738616943359,8.305788040161133
mig,0.3,6.83140754699707,8.303642272949219
mig,0.4,6.820440292358398,8.297443389892578
mig,0.5,6.819963455200195,8.301258087158203
mig,0.6,6.819009780883789,8.293390274047852
mig,0.7,6.822347640991211,8.301019668579102
mig,0.8,6.829738616943359,8.31151008605957
mig,0.9,6.819248199462891,8.29172134399414
mig,1.0,6.82377815246582,8.303165435791016
