mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,76.04098320007324,60.152530670166016,14.815092086791992
mps-uncap,0.9,75.93631744384766,62.88504600524902,14.182567596435547
mps-uncap,1.0,78.44758033752441,62.78204917907715,14.695167541503906
mps-uncap,0.5,72.62444496154785,56.302547454833984,14.920949935913086
mps-uncap,0.6,70.08028030395508,64.41688537597656,15.078544616699219
mps-uncap,0.7,70.91736793518066,66.49136543273926,14.475822448730469
mps-uncap,0.1,52.55889892578125,42.85907745361328,19.07968521118164
mps-uncap,0.2,42.20271110534668,41.57662391662598,13.18049430847168
mps-uncap,0.3,51.573991775512695,41.44477844238281,15.011072158813477
mps-uncap,0.4,65.91629981994629,42.27614402770996,14.279842376708984
