mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,427.22010612487793,251.80745124816895,136.46864891052246
mps-uncap,0.9,964.3387794494629,390.55657386779785,290.7578945159912
mps-uncap,1.0,7295.289516448975,1256.5085887908936,5473.670482635498
mps-uncap,0.5,86.51876449584961,48.803091049194336,58.61544609069824
mps-uncap,0.6,128.39889526367188,117.02656745910645,51.941633224487305
mps-uncap,0.7,187.95514106750488,143.8119411468506,101.40728950500488
mps-uncap,0.1,25.59971809387207,30.79366683959961,9.979248046875
mps-uncap,0.2,29.769420623779297,26.31211280822754,17.73810386657715
mps-uncap,0.3,35.58063507080078,32.026052474975586,33.904075622558594
mps-uncap,0.4,72.17121124267578,57.660579681396484,31.080961227416992
