mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,294.643530845642,183.2255554199212,94.9915885925293
mps-uncap,0.9,892.2820353507994,347.62390136718756,262.6503801345825
mps-uncap,1.0,7087.08676815033,1098.0481863021848,5420.946311950684
mps-uncap,0.5,47.59542465209961,38.04181337356548,30.162255764007508
mps-uncap,0.6,105.27249336242674,73.22093486785887,36.4603328704834
mps-uncap,0.7,127.99566268920864,108.54926586151123,65.06706476211544
mps-uncap,0.1,4.1576385498046005,29.685068130493168,7.623879909515389
mps-uncap,0.2,26.9834280014038,20.19948720932003,10.29102325439454
mps-uncap,0.3,28.238902091980005,23.90260457992553,14.656312465667629
mps-uncap,0.4,49.948258399963365,32.84342288970947,19.35123443603514
