mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,85.66164970397949,51.160573959350586,22.86505699157715
mps-uncap,0.9,345.7401990890503,113.48342895507812,121.00863456726074
mps-uncap,1.0,2776.450991630554,395.94030380249023,2269.8124647140503
mps-uncap,0.5,36.739349365234375,22.839903831481934,9.145855903625488
mps-uncap,0.6,41.41354560852051,30.887246131896973,11.187553405761719
mps-uncap,0.7,50.96840858459473,38.45810890197754,14.663934707641602
mps-uncap,0.1,30.879735946655273,31.195402145385742,7.328033447265625
mps-uncap,0.2,29.787302017211914,31.091690063476562,7.120013236999512
mps-uncap,0.3,26.82936191558838,23.242950439453125,7.241725921630859
mps-uncap,0.4,29.689550399780273,21.889686584472656,7.754325866699219
