mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,0.01239776611328125,0.011920928955078125,0.009298324584960938
mps-uncap,0.9,0.013113021850585938,0.012159347534179688,0.010728836059570312
mps-uncap,1.0,0.015974044799804688,0.013589859008789062,0.012159347534179688
mps-uncap,0.5,0.01239776611328125,0.011920928955078125,0.0095367431640625
mps-uncap,0.6,0.011682510375976562,0.011682510375976562,0.009059906005859375
mps-uncap,0.7,0.011682510375976562,0.01239776611328125,0.009298324584960938
mps-uncap,0.1,0.021457672119140625,0.018596649169921875,0.015020370483398438
mps-uncap,0.2,0.017404556274414062,0.022411346435546875,0.013589859008789062
mps-uncap,0.3,0.012636184692382812,0.010013580322265625,0.010967254638671875
mps-uncap,0.4,0.011920928955078125,0.012874603271484375,0.01049041748046875
