mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,19.585132598876953,17.022371292114258,5.944967269897461
mps-uncap,0.9,19.70648765563965,17.365455627441406,6.137371063232422
mps-uncap,1.0,25.33721923828125,18.31817626953125,6.186008453369141
mps-uncap,0.5,19.05345916748047,17.034530639648438,5.824565887451172
mps-uncap,0.6,19.514083862304688,16.930103302001953,5.878686904907227
mps-uncap,0.7,18.37611198425293,16.89624786376953,5.907535552978516
mps-uncap,0.1,19.567251205444336,17.267942428588867,5.942344665527344
mps-uncap,0.2,19.465923309326172,17.310142517089844,5.92494010925293
mps-uncap,0.3,18.59879493713379,17.363548278808594,5.892276763916016
mps-uncap,0.4,18.511056900024414,16.945600509643555,5.928277969360352
