mode,load,0_densenet161-16,1_densenet169-8,2_vgg11-16
mps-uncap,0.8,19.68073844909668,17.298221588134766,5.967855453491211
mps-uncap,0.9,22.037029266357422,17.381668090820312,6.157636642456055
mps-uncap,1.0,45.729875564575195,28.726816177368164,7.258176803588867
mps-uncap,0.5,19.078493118286133,17.285823822021484,5.838155746459961
mps-uncap,0.6,19.536495208740234,17.14324951171875,5.889654159545898
mps-uncap,0.7,18.40519905090332,17.03476905822754,5.921602249145508
mps-uncap,0.1,19.6075439453125,18.316984176635742,5.969047546386719
mps-uncap,0.2,19.566774368286133,18.352746963500977,5.9490203857421875
mps-uncap,0.3,18.61429214477539,17.446279525756836,5.944013595581055
mps-uncap,0.4,18.541574478149414,17.011165618896484,5.939722061157227
