mode,load,0_densenet121-32,1_mobilenet_v2-32,2_mobilenet_v3_small-8,3_resnet50-2
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
