mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,34.47387218475342,22.084379196166992,32.17144012451174
mps-uncap,0.9,59.479475021362305,36.08262538909912,63.417673110961914
mps-uncap,1.0,276.59339904785156,424.27706718444847,869.7305917739868
mps-uncap,0.5,13.321685791015625,7.888865470886231,13.156437873840332
mps-uncap,0.6,15.93060493469238,9.045696258544922,15.491342544555668
mps-uncap,0.7,22.19400405883792,13.872241973876955,22.016048431396484
mps-uncap,0.1,6.441736221313486,3.554868698120117,7.132434844970703
mps-uncap,0.2,8.396744728088379,5.280971527099609,8.377075195312502
mps-uncap,0.3,9.605264663696293,6.31403923034668,10.115647315979002
mps-uncap,0.4,10.931277275085453,7.100176811218262,11.740207672119146
