mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,3.6025047302246094,2.2432804107666016,5.956172943115234
mps-uncap,0.9,3.621339797973633,2.23541259765625,5.958795547485352
mps-uncap,1.0,9.644031524658203,2.2575855255126953,6.445884704589844
mps-uncap,0.5,3.5910606384277344,2.2313594818115234,5.934715270996094
mps-uncap,0.6,3.5817623138427734,2.219676971435547,5.919933319091797
mps-uncap,0.7,3.5741329193115234,2.216339111328125,5.934238433837891
mps-uncap,0.1,3.629922866821289,2.2711753845214844,5.933523178100586
mps-uncap,0.2,3.6034584045410156,2.224445343017578,5.921125411987305
mps-uncap,0.3,3.5843849182128906,2.2225379943847656,5.916595458984375
mps-uncap,0.4,3.6096572875976562,2.2382736206054688,5.91731071472168
