mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,3.6149024963378906,2.269744873046875,5.973100662231445
mps-uncap,0.9,3.6542415618896484,2.2475719451904297,5.971193313598633
mps-uncap,1.0,9.666204452514648,2.746105194091797,6.577968597412109
mps-uncap,0.5,3.6139488220214844,2.249002456665039,5.955934524536133
mps-uncap,0.6,3.604412078857422,2.2313594818115234,5.931615829467773
mps-uncap,0.7,3.6072731018066406,2.2516250610351562,5.966901779174805
mps-uncap,0.1,3.6492347717285156,2.2912025451660156,5.946636199951172
mps-uncap,0.2,3.6399364471435547,2.2406578063964844,5.9375762939453125
mps-uncap,0.3,3.605365753173828,2.2382736206054688,5.932807922363281
mps-uncap,0.4,3.6308765411376953,2.249479293823242,5.939960479736328
