mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,126.99341773986816,58.94804000854492,87.46194839477539
mps-uncap,0.9,206.91418647766113,111.4659309387207,153.51438522338867
mps-uncap,1.0,565.0784969329834,545.4473495483398,1088.6359214782715
mps-uncap,0.5,23.33831787109375,22.26543426513672,29.527664184570312
mps-uncap,0.6,54.615020751953125,21.27695083618164,38.87152671813965
mps-uncap,0.7,80.47914505004883,49.38650131225586,68.11332702636719
mps-uncap,0.1,8.14676284790039,3.090381622314453,6.285905838012695
mps-uncap,0.2,6.751298904418945,9.967803955078125,13.803243637084961
mps-uncap,0.3,17.901182174682617,10.11800765991211,18.13030242919922
mps-uncap,0.4,14.019489288330078,11.153697967529297,26.058435440063477
