mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,59.410650730132936,40.96880912780761,57.88801193237305
mps-uncap,0.9,137.18848228454598,76.352059841156,108.62216949462888
mps-uncap,1.0,436.775245666504,518.5112524032594,1016.5933966636658
mps-uncap,0.5,14.363784790039048,8.759956359863283,15.954828262329103
mps-uncap,0.6,21.306247711181626,10.304584503173835,20.729017257690444
mps-uncap,0.7,32.664051055908,22.885587215423637,36.73423767089832
mps-uncap,0.1,3.596322536468506,2.259426116943357,5.273368358612056
mps-uncap,0.2,3.8599371910095233,3.4266901016235383,6.584620475769049
mps-uncap,0.3,7.924923896789542,5.394949913024902,8.98376226425171
mps-uncap,0.4,7.280244827270507,6.218867301940918,14.281213283538783
