mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,9.693026542663574,5.768299102783203,7.639884948730469
mps-uncap,0.9,13.602018356323242,7.249712944030762,8.375406265258789
mps-uncap,1.0,16.64566993713379,8.379459381103516,9.341239929199219
mps-uncap,0.5,5.252361297607422,2.6837587356567383,6.561994552612305
mps-uncap,0.6,5.797624588012695,3.18145751953125,6.925106048583984
mps-uncap,0.7,7.3719024658203125,4.091978073120117,7.236480712890625
mps-uncap,0.1,5.079388618469238,2.5153160095214844,6.0367584228515625
mps-uncap,0.2,5.081772804260254,2.4683475494384766,6.047248840332031
mps-uncap,0.3,5.016565322875977,2.467632293701172,6.054162979125977
mps-uncap,0.4,5.123615264892578,2.483963966369629,6.1463117599487305
