mode,load,0_resnet34-16,1_vgg19-2,2_vgg19-8
mps-uncap,0.8,139.3585205078125,67.90590286254883,95.14474868774414
mps-uncap,0.9,222.38588333129883,118.84951591491699,162.5208854675293
mps-uncap,1.0,581.5107822418213,554.023265838623,1098.1955528259277
mps-uncap,0.5,32.69028663635254,29.9072265625,37.30630874633789
mps-uncap,0.6,60.22286415100098,28.352975845336914,48.21944236755371
mps-uncap,0.7,92.92054176330566,55.536746978759766,75.47593116760254
mps-uncap,0.1,12.836456298828125,8.72492790222168,12.599706649780273
mps-uncap,0.2,13.4429931640625,12.910127639770508,19.85478401184082
mps-uncap,0.3,24.89638328552246,16.8764591217041,24.976491928100586
mps-uncap,0.4,22.19557762145996,17.666339874267578,32.384395599365234
