mode,load,0_squeezenet1_0-16,1_vgg11-8,2_vgg13-4
mps-uncap,0.8,4.5958757400512695,4.805803298950195,3.319978713989258
mps-uncap,0.9,49.458980560302734,71.47741317749023,20.053863525390625
mps-uncap,1.0,2981.3969135284424,2193.318724632263,2111.7825508117676
mps-uncap,0.5,0.027418136596679688,0.028371810913085938,0.02765655517578125
mps-uncap,0.6,0.026941299438476562,0.2951622009277344,0.027418136596679688
mps-uncap,0.7,0.3134012222290039,2.0439624786376953,0.031113624572753906
mps-uncap,0.1,0.04076957702636719,0.04172325134277344,0.04124641418457031
mps-uncap,0.2,0.0400543212890625,0.0286102294921875,0.040531158447265625
mps-uncap,0.3,0.029087066650390625,0.027179718017578125,0.027894973754882812
mps-uncap,0.4,0.0286102294921875,0.028371810913085938,0.02765655517578125
