mode,load,0_squeezenet1_0-16,1_vgg11-8,2_vgg13-4
mps-uncap,0.8,103.65843772888184,84.42068099975586,76.81989669799805
mps-uncap,0.9,379.78243827819824,422.05357551574707,201.65276527404785
mps-uncap,1.0,5932.426929473877,4669.341087341309,4447.976350784302
mps-uncap,0.5,26.669740676879883,21.87371253967285,21.087646484375
mps-uncap,0.6,40.17353057861328,43.146371841430664,43.88546943664551
mps-uncap,0.7,50.309181213378906,40.88950157165527,57.144880294799805
mps-uncap,0.1,7.744073867797852,13.349771499633789,6.131172180175781
mps-uncap,0.2,13.238668441772461,15.117168426513672,8.484363555908203
mps-uncap,0.3,23.034334182739258,15.35654067993164,18.64910125732422
mps-uncap,0.4,24.344682693481445,20.516633987426758,18.729448318481445
