mode,load,0_squeezenet1_0-16,1_vgg11-8,2_vgg13-4
mps-uncap,0.8,3.2858848571777344,3.541231155395508,2.7005672454833984
mps-uncap,0.9,3.401517868041992,3.573179244995117,2.6938915252685547
mps-uncap,1.0,4.845142364501953,4.281520843505859,3.6306381225585938
mps-uncap,0.5,3.275156021118164,3.467082977294922,2.677440643310547
mps-uncap,0.6,3.298521041870117,3.4906864166259766,2.663850784301758
mps-uncap,0.7,3.2896995544433594,3.5004615783691406,2.661466598510742
mps-uncap,0.1,4.337072372436523,4.076242446899414,2.9685497283935547
mps-uncap,0.2,4.050970077514648,3.541231155395508,2.6979446411132812
mps-uncap,0.3,3.3142566680908203,3.5359859466552734,2.6924610137939453
mps-uncap,0.4,3.3240318298339844,3.522634506225586,2.7000904083251953
