mode,load,0_squeezenet1_0-16,1_vgg11-8,2_vgg13-4
mps-uncap,0.8,12.129640579223633,7.198143005371094,8.431339263916017
mps-uncap,0.9,12.458300590515137,7.750272750854492,8.432292938232422
mps-uncap,1.0,12.503862380981445,7.5012922286987305,8.900165557861328
mps-uncap,0.5,9.799671173095703,6.628251075744629,6.349420547485351
mps-uncap,0.6,10.78031063079834,6.989717483520508,7.085967063903809
mps-uncap,0.7,11.638736724853516,6.932878494262695,7.957673072814941
mps-uncap,0.1,6.861352920532227,5.790567398071289,4.4965505599975595
mps-uncap,0.2,7.499241828918457,5.761694908142091,5.590915679931641
mps-uncap,0.3,7.703804969787599,5.823040008544922,5.694150924682617
mps-uncap,0.4,8.79526138305664,5.965399742126465,6.091880798339844
