mode,load,0_mobilenet_v3_small-16,1_squeezenet1_0-16,2_vgg19-8
mps-uncap,0.8,38.302326202392585,29.448461532592795,52.384710311889656
mps-uncap,0.9,505.7590961456299,66.95058345794685,282.1789741516113
mps-uncap,1.0,9250.933694839478,720.3474044799805,4652.978229522707
mps-uncap,0.5,7.619285583496094,5.957126617431641,11.561274528503418
mps-uncap,0.6,10.24472713470459,9.330034255981445,15.28968811035156
mps-uncap,0.7,13.83523941040039,11.62691116333008,19.192171096801758
mps-uncap,0.1,0.05083084106445314,0.04696846008300781,0.056362152099609424
mps-uncap,0.2,4.544544219970705,1.2848615646362305,3.083324432373041
mps-uncap,0.3,6.417989730834961,3.3681392669677743,5.716419219970702
mps-uncap,0.4,7.421159744262699,3.769397735595705,7.617092132568359
