mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,0.560760498046875,9.451866149902344,9.112358093261719
mps-uncap,0.9,0.5614757537841797,9.57345962524414,9.143352508544922
mps-uncap,1.0,0.5621910095214844,9.939193725585938,10.274171829223633
mps-uncap,0.5,0.5679130554199219,9.058237075805664,8.728981018066406
mps-uncap,0.6,0.5657672882080078,9.158849716186523,8.737564086914062
mps-uncap,0.7,0.5645751953125,9.364843368530273,8.783817291259766
mps-uncap,0.1,0.5676746368408203,9.70458984375,8.870601654052734
mps-uncap,0.2,0.5633831024169922,9.130001068115234,8.720636367797852
mps-uncap,0.3,0.5619525909423828,9.115457534790039,8.708715438842773
mps-uncap,0.4,0.5629062652587891,9.156942367553711,8.718013763427734
