mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,14.93978500366211,110.01253128051758,126.41429901123047
mps-uncap,0.9,16.933917999267578,178.02691459655762,181.25128746032715
mps-uncap,1.0,53.14493179321289,355.86047172546387,1152.3816585540771
mps-uncap,0.5,7.31968879699707,52.09207534790039,56.36477470397949
mps-uncap,0.6,10.821342468261719,80.1241397857666,77.19135284423828
mps-uncap,0.7,9.902477264404297,106.24504089355469,104.40516471862793
mps-uncap,0.1,3.2563209533691406,49.523115158081055,33.38122367858887
mps-uncap,0.2,3.790140151977539,42.1600341796875,40.314674377441406
mps-uncap,0.3,4.409551620483398,56.0154914855957,47.499656677246094
mps-uncap,0.4,5.6629180908203125,62.00695037841797,48.52581024169922
