mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,0.9112358093261719,14.345288276672363,15.432596206665039
mps-uncap,0.9,1.0113716125488281,15.467524528503418,17.684459686279297
mps-uncap,1.0,1.0886192321777344,16.57700538635254,19.37127113342285
mps-uncap,0.5,1.0175704956054688,13.94200325012207,13.385534286499023
mps-uncap,0.6,0.980377197265625,13.076186180114746,13.141274452209473
mps-uncap,0.7,0.9357929229736328,13.245344161987305,13.416528701782227
mps-uncap,0.1,1.0895729064941406,20.918965339660645,17.399907112121582
mps-uncap,0.2,1.0547637939453125,16.21222496032715,16.67189598083496
mps-uncap,0.3,1.0389089584350586,15.196561813354492,14.231681823730469
mps-uncap,0.4,1.0218620300292969,14.386415481567383,13.551712036132812
