mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,8.429851531982422,74.84573602676384,101.4818644523621
mps-uncap,0.9,10.117301940917967,134.0697383880614,139.18882608413696
mps-uncap,1.0,38.57863187789916,285.81998109817465,1099.3712663650513
mps-uncap,0.5,3.824214935302734,38.823449611663825,43.356280326843255
mps-uncap,0.6,5.19108772277832,56.89195632934569,49.24679279327393
mps-uncap,0.7,5.682015419006358,64.30568695068364,69.41212654113784
mps-uncap,0.1,2.0012140274047856,41.95108890533447,32.92316198348999
mps-uncap,0.2,2.295401096343994,40.60593605041503,35.543394088745096
mps-uncap,0.3,2.7338624000549325,39.36103343963622,34.44939613342285
mps-uncap,0.4,3.464221954345703,38.23830842971801,38.1820297241211
