mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,1.7180442810058594,16.98752641677856,20.13181447982788
mps-uncap,0.9,1.7638254165649407,17.384889125823975,20.688951015472412
mps-uncap,1.0,1.80816650390625,17.600009441375732,21.202611923217773
mps-uncap,0.5,1.5918731689453114,17.843008041381843,18.255281448364258
mps-uncap,0.6,1.6769170761108398,16.757547855377197,18.797614574432373
mps-uncap,0.7,1.678085327148438,17.4202561378479,18.05948257446289
mps-uncap,0.1,1.416933536529541,25.009582042694095,20.157992839813232
mps-uncap,0.2,1.4468693733215334,23.79589080810547,19.79665756225586
mps-uncap,0.3,1.5330457687377932,23.408021926879883,20.14366626739502
mps-uncap,0.4,1.5939688682556152,23.254072666168202,20.02928733825684
