mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,1.3396739959716797,16.172003746032715,18.942165374755863
mps-uncap,0.9,1.4226436614990234,16.820526123046875,19.707798957824707
mps-uncap,1.0,1.4982223510742188,17.25447177886963,20.382165908813477
mps-uncap,0.5,1.2590885162353516,16.205430030822754,17.056894302368164
mps-uncap,0.6,1.2652873992919922,15.619611740112305,17.400789260864258
mps-uncap,0.7,1.2798309326171875,16.19863510131836,17.1907901763916
mps-uncap,0.1,1.2263059616088867,23.821711540222168,19.636988639831543
mps-uncap,0.2,1.2166500091552734,22.082042694091797,18.614768981933594
mps-uncap,0.3,1.2357234954833984,20.702648162841797,18.55287551879883
mps-uncap,0.4,1.2402534484863281,16.762399673461914,17.73204803466797
