mode,load,0_alexnet-2,1_efficientnet_b5-8,2_resnet152-8
mps-uncap,0.8,2.5069713592529297,30.056786537170428,39.1505241394043
mps-uncap,0.9,4.459524154663094,61.8037462234497,71.00880146026611
mps-uncap,1.0,16.416811943054213,150.75061321258545,604.8529148101807
mps-uncap,0.5,1.164340972900391,12.863755226135254,13.795423507690433
mps-uncap,0.6,1.5306472778320312,17.549109458923343,16.029620170593258
mps-uncap,0.7,1.8541812896728516,19.145607948303223,20.265483856201186
mps-uncap,0.1,0.06341934204101562,0.08475780487060543,0.07581710815429688
mps-uncap,0.2,0.4313945770263675,8.82930755615234,7.214784622192383
mps-uncap,0.3,0.7827043533325203,10.965490341186525,9.203672409057617
mps-uncap,0.4,0.9829759597778324,11.90543174743653,11.308717727661136
