mode,load,0_alexnet-4,1_mobilenet_v3_small-16,2_resnet18-8
mps-uncap,1.0,3081.7616716293455,3752.23736525957,2829.232241436631
mig,1.0,3196.659105668518,3832.9397144426225,1879.9055728044657
