mode,load,0_mobilenet_v3_small-2,1_mobilenet_v3_small-2
mig,0.1,8.881521224975586,9.220719337463379
mig,0.2,11.555051803588869,11.467885971069345
mig,0.3,10.342121124267578,10.48130989074707
mig,0.4,8.552312850952148,8.628797531127937
mig,0.5,7.198190689086914,7.261061668395994
mig,0.6,8.004093170166016,7.858037948608398
mig,0.7,10.076880455017092,10.219144821166989
mig,0.8,15.444254875183113,17.0323371887207
mig,0.9,45.47410011291507,49.654722213745124
mig,1.0,2402.4212360382085,1369.3864822387695
