mode,load,0_efficientnet_b5-8,1_resnet50-4,2_vgg13-8
mps-uncap,0.8,157.2521215831207,236.8670267494271,1039.8662221910217
mps-uncap,0.9,175.10163359730618,262.65876397189976,1151.158242004275
mps-uncap,1.0,190.63653213316692,301.65146060426923,1297.6881200249413
mps-uncap,0.5,95.7097688280848,142.81243625939797,634.5174629930657
mps-uncap,0.6,112.21655276693298,174.31149140862377,784.9986769629043
mps-uncap,0.7,130.766768996708,211.1143637758037,917.8774621416559
mps-uncap,0.1,17.531492948051447,28.577794330406505,123.74622687041504
mps-uncap,0.2,41.16357096022636,57.853422685537765,248.66749330838914
mps-uncap,0.3,61.30789352326989,90.92389554706953,393.57280915615644
mps-uncap,0.4,70.79150755345006,119.27761735212577,532.0220268312631
