mode,load,0_efficientnet_b5-8,1_resnet50-4,2_vgg13-8
mps-uncap,0.8,0.0591278076171875,0.5259513854980469,3.833293914794922
mps-uncap,0.9,12.381672859191895,5.450963973999023,6.413459777832031
mps-uncap,1.0,158.46967697143555,119.28224563598633,87.40580081939697
mps-uncap,0.5,0.057220458984375,0.04744529724121094,0.04744529724121094
mps-uncap,0.6,0.057220458984375,0.04696846008300781,0.04887580871582031
mps-uncap,0.7,0.05793571472167969,0.04482269287109375,1.6775131225585938
mps-uncap,0.1,0.06031990051269531,0.05841255187988281,0.054001808166503906
mps-uncap,0.2,0.05698204040527344,0.05328655242919922,0.04792213439941406
mps-uncap,0.3,0.05793571472167969,0.04982948303222656,0.0476837158203125
mps-uncap,0.4,0.058650970458984375,0.05125999450683594,0.04792213439941406
