mode,load,0_efficientnet_b5-16,1_densenet169-16,2_vgg19-8
mps-uncap,1.0,54.08987522125244,72.3179817199707,14.62284088134766
mig,1.0,34.53364372253417,37.57178783416748,23.665943145751953
