mode,load,0_efficientnet_b5-16,1_densenet169-16,2_vgg19-8
mps-uncap,1.0,54.80027198791504,75.88601112365723,24.6884822845459
mig,1.0,43.033599853515625,47.56879806518555,32.39560127258301
