mode,load,0_efficientnet_b5-16,1_densenet169-16,2_vgg19-8
mps-uncap,1.0,53.020524978637695,70.22068500518799,12.822389602661133
mig,1.0,33.50663185119629,36.2396240234375,23.149514198303223
