mode,load,0_efficientnet_b5-16,1_densenet169-16,2_vgg19-8
mps-uncap,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
