mode,load,0_efficientnet_b5-16,1_densenet169-16,2_vgg19-8
mps-uncap,1.0,53.020596504211426,70.22092342376709,12.822556495666504
mig,1.0,33.50687026977539,36.2398624420166,23.149538040161133
