mode,load,0_mobilenet_v3_large-8,1_mobilenet_v3_small-2,2_resnet34-2
mps-uncap,0.8,17581.31241798401,15592.757225036621,9385.032176971436
mps-uncap,0.9,22622.523546218872,20249.54628944397,15109.805583953857
mps-uncap,1.0,25945.47986984253,24363.49105834961,20037.816047668457
mps-uncap,0.5,119.49849128723145,68.49360466003418,46.12565040588379
mps-uncap,0.6,2323.476552963257,1061.0072612762451,69.15020942687988
mps-uncap,0.7,12457.452535629272,9681.990146636963,1394.0939903259277
mps-uncap,0.1,28.87248992919922,19.895315170288086,27.797222137451172
mps-uncap,0.2,27.4655818939209,24.037599563598633,18.782615661621094
mps-uncap,0.3,50.50206184387207,27.321338653564453,20.431041717529297
mps-uncap,0.4,50.99081993103027,35.02511978149414,35.81094741821289
