mode,load,0_mobilenet_v3_large-8,1_mobilenet_v3_small-2,2_resnet34-2
mps-uncap,0.8,8685.221672058105,7846.87077999115,4676.78165435791
mps-uncap,0.9,11120.369553565979,10149.470210075378,7495.951175689697
mps-uncap,1.0,13193.515300750732,12152.36783027649,10081.186175346375
mps-uncap,0.5,17.35508441925049,10.453939437866211,6.93964958190918
mps-uncap,0.6,1330.324649810791,461.1419439315796,12.268304824829102
mps-uncap,0.7,6149.14333820343,4841.118574142456,650.5348682403564
mps-uncap,0.1,10.592222213745117,9.010076522827148,7.667064666748047
mps-uncap,0.2,7.097721099853516,6.189703941345215,5.503296852111816
mps-uncap,0.3,6.542682647705078,5.318045616149902,4.376530647277832
mps-uncap,0.4,8.73422622680664,7.012128829956055,4.971742630004883
