mode,load,0_mobilenet_v3_large-8,1_mobilenet_v3_small-2,2_resnet34-2
mps-uncap,0.8,8680.1598072052,7842.681646347046,4673.227667808533
mps-uncap,0.9,11115.254282951355,10145.27714252472,7492.411971092224
mps-uncap,1.0,13188.53783607483,12148.177862167358,10077.556610107422
mps-uncap,0.5,12.332320213317871,6.345987319946289,3.310084342956543
mps-uncap,0.6,1325.3767490386963,456.9065570831299,8.697509765625
mps-uncap,0.7,6144.071102142334,4836.990833282471,646.9582319259644
mps-uncap,0.1,0.02956390380859375,0.030040740966796875,0.029087066650390625
mps-uncap,0.2,0.028133392333984375,0.028371810913085938,0.02574920654296875
mps-uncap,0.3,1.1436939239501953,0.5638599395751953,0.021696090698242188
mps-uncap,0.4,3.6973953247070312,2.9134750366210938,1.346588134765625
