mode,load,0_efficientnet_b7-2,1_resnet34-2,2_resnet50-8
mps-uncap,0.8,0.010967254638671875,0.008344650268554688,0.009059906005859375
mps-uncap,0.9,0.011682510375976562,0.00858306884765625,0.00858306884765625
mps-uncap,1.0,0.013589859008789062,0.010013580322265625,0.010251998901367188
mps-uncap,0.5,0.012159347534179688,0.009059906005859375,0.009059906005859375
mps-uncap,0.6,0.011920928955078125,0.00858306884765625,0.009059906005859375
mps-uncap,0.7,0.011682510375976562,0.008106231689453125,0.00858306884765625
mps-uncap,0.1,0.016927719116210938,0.010967254638671875,0.012159347534179688
mps-uncap,0.2,0.016689300537109375,0.008821487426757812,0.008821487426757812
mps-uncap,0.3,0.011682510375976562,0.008821487426757812,0.011205673217773438
mps-uncap,0.4,0.011682510375976562,0.00858306884765625,0.009059906005859375
