mode,load,0_efficientnet_b7-2,1_resnet34-2,2_resnet50-8
mps-uncap,0.8,129.62110042572024,19.20775890350339,41.366062164306484
mps-uncap,0.9,185.88556766509998,94.81454849243184,96.75884723663326
mps-uncap,1.0,2215.8770298957825,253.9982295036317,674.7396278381348
mps-uncap,0.5,51.282286643981934,15.956163406372067,20.907588005065918
mps-uncap,0.6,57.79103279113769,13.844857215881353,23.34132671356199
mps-uncap,0.7,74.79186534881603,17.13919639587403,25.008726119995135
mps-uncap,0.1,44.38920974731444,10.289001464843748,13.068246841430666
mps-uncap,0.2,42.61905431747439,13.383631706237793,16.898353099822998
mps-uncap,0.3,43.731193542480455,16.435370445251465,18.21670532226562
mps-uncap,0.4,45.47508239746089,16.617152690887426,20.043172836303764
