mode,load,0_efficientnet_b7-2,1_resnet34-2,2_resnet50-8
mps-uncap,0.8,16.91436767578125,2.7871131896972656,5.228281021118164
mps-uncap,0.9,17.339229583740234,3.1633377075195312,5.513191223144531
mps-uncap,1.0,19.651055335998535,3.213047981262207,5.81812858581543
mps-uncap,0.5,15.110254287719727,3.2494068145751953,5.3005218505859375
mps-uncap,0.6,15.119314193725586,3.108501434326172,4.947185516357422
mps-uncap,0.7,15.928149223327637,2.7282238006591797,4.88734245300293
mps-uncap,0.1,21.364688873291016,4.835367202758789,6.672859191894531
mps-uncap,0.2,20.756840705871582,4.741907119750977,6.62386417388916
mps-uncap,0.3,16.27039909362793,4.634857177734375,6.391167640686035
mps-uncap,0.4,14.961719512939453,3.9653778076171875,6.165266036987305
