mode,load,0_efficientnet_b7-2,1_resnet34-2,2_resnet50-8
mps-uncap,0.8,44.33608055114746,7.596182823181154,15.46473503112793
mps-uncap,0.9,74.2351770401001,33.28671455383301,34.70380306243898
mps-uncap,1.0,2076.6855001449585,187.3859882354736,552.9057502746583
mps-uncap,0.5,16.6093111038208,5.714178085327148,6.7802429199218786
mps-uncap,0.6,21.659278869628906,5.0117015838623065,8.108997344970701
mps-uncap,0.7,29.255247116088874,6.04090690612793,9.65571403503418
mps-uncap,0.1,2.792167663574226,1.3297080993652346,0.8094787597656237
mps-uncap,0.2,10.329699516296387,3.900575637817382,4.351377487182617
mps-uncap,0.3,14.258718490600586,5.13510704040528,5.613541603088379
mps-uncap,0.4,12.738800048828123,5.366826057434082,6.337833404541015
