mode,load,0_vgg16-16,1_vgg16-16
mig,0.1,90.62318796397142,86.54907013570502
mig,0.2,178.26431581569855,173.7273767810059
mig,0.3,257.4591227271389,261.4954066476321
mig,0.4,353.4513610655098,350.6313051592907
mig,0.5,433.74803114677195,451.59830161246657
mig,0.6,514.2552399413087,511.9491329611032
mig,0.7,611.1045742574615,613.2149457949945
mig,0.8,690.6147067276852,710.1785803353449
mig,0.9,763.822291016367,735.9248926007543
mig,1.0,843.7331250853993,733.0683608617105
