mode,load,0_inception_v3-16,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,171.6749668121338,77.3172378540039,63.17329406738281
mps-uncap,0.9,388.5385990142822,2276.6706943511963,141.24608039855957
mps-uncap,1.0,834.3496322631836,9979.592084884644,4251.146078109741
mps-uncap,0.5,47.87898063659668,20.77651023864746,18.91636848449707
mps-uncap,0.6,57.79457092285156,26.252031326293945,27.86111831665039
mps-uncap,0.7,89.12014961242676,29.813289642333984,34.20090675354004
mps-uncap,0.1,39.91270065307617,15.851974487304688,17.351388931274414
mps-uncap,0.2,50.8272647857666,23.193836212158203,10.568618774414062
mps-uncap,0.3,50.37188529968262,22.227764129638672,15.959024429321289
mps-uncap,0.4,44.08097267150879,20.372390747070312,16.2353515625
