mode,load,0_inception_v3-16,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,45.644092559814474,15.413475036621094,13.969898223876953
mps-uncap,0.9,99.44581985473633,2053.4029960632324,80.69739341735841
mps-uncap,1.0,462.1282577514649,8840.311241149902,3782.065176963806
mps-uncap,0.5,10.544538497924805,3.8995027542114276,3.494906425476076
mps-uncap,0.6,13.731265068054201,4.6990156173706055,5.131959915161133
mps-uncap,0.7,23.203063011169434,7.010102272033691,7.110643386840824
mps-uncap,0.1,5.5907726287841815,2.4955272674560547,0.051975250244140625
mps-uncap,0.2,12.73200511932376,3.935813903808593,1.3669490814208989
mps-uncap,0.3,10.010552406311037,4.9095153808593786,2.113223075866699
mps-uncap,0.4,10.932302474975588,4.342603683471681,2.457571029663087
