mode,load,0_inception_v3-16,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,14.252233505249025,3.526663780212403,3.9734840393066406
mps-uncap,0.9,14.657020568847656,3.9305686950683594,4.151892662048341
mps-uncap,1.0,14.75520133972168,4.040765762329102,4.222631454467773
mps-uncap,0.5,13.180255889892578,3.493094444274903,3.5212516784667978
mps-uncap,0.6,13.37597370147705,3.2111883163452144,3.6263465881347656
mps-uncap,0.7,13.770723342895508,3.276729583740234,3.770589828491211
mps-uncap,0.1,20.784616470336914,4.740476608276367,3.5294532775878906
mps-uncap,0.2,20.15516757965088,4.6566009521484375,3.01055908203125
mps-uncap,0.3,16.76862239837647,4.539251327514648,3.1456947326660156
mps-uncap,0.4,15.533971786499025,4.181385040283203,3.366255760192871
