mode,load,0_inception_v3-16,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,8.64553451538086,1.9218921661376953,2.045154571533203
mps-uncap,0.9,8.62431526184082,1.9702911376953125,2.138853073120117
mps-uncap,1.0,10.130167007446289,2.012491226196289,2.7501583099365234
mps-uncap,0.5,8.468866348266602,1.9271373748779297,2.018451690673828
mps-uncap,0.6,8.512496948242188,1.9462108612060547,2.022981643676758
mps-uncap,0.7,8.582115173339844,1.909017562866211,2.017498016357422
mps-uncap,0.1,9.297370910644531,2.1567344665527344,2.2029876708984375
mps-uncap,0.2,8.556604385375977,1.9283294677734375,2.043008804321289
mps-uncap,0.3,8.606433868408203,1.9307136535644531,2.0444393157958984
mps-uncap,0.4,8.496522903442383,1.9578933715820312,2.0248889923095703
