mode,load,0_inception_v3-16,1_resnet18-2,2_vgg16-2
mps-uncap,0.8,15.678882598876953,4.621024131774903,4.9896240234375
mps-uncap,0.9,15.27719497680664,4.645693302154542,5.043036937713623
mps-uncap,1.0,15.43914794921875,4.680871963500977,5.042412281036375
mps-uncap,0.5,15.898942947387695,4.454400539398193,4.822008609771727
mps-uncap,0.6,15.107531547546387,4.49785709381103,4.887104034423828
mps-uncap,0.7,15.44581413269043,4.602851867675782,4.94455814361572
mps-uncap,0.1,22.01185703277588,5.135154724121094,4.8417758941650355
mps-uncap,0.2,20.842630863189697,5.003714561462403,4.621391296386719
mps-uncap,0.3,20.320847034454346,4.891824722290037,4.685187339782715
mps-uncap,0.4,18.115110397338867,4.741675853729247,4.840049743652342
