mode,load,0_densenet169-16,1_efficientnet_b5-16,2_resnet152-4
mps-uncap,0.8,99.15991544723511,132.3911666870116,55.53071022033689
mps-uncap,0.9,183.36152553558378,474.8475599288935,166.8932390213015
mps-uncap,1.0,1636.0136556625366,1017.9928350448611,525.8700108528149
mps-uncap,0.5,34.07085418701173,37.021708488464384,35.6812858581543
mps-uncap,0.6,78.82091283798222,63.269615173339844,35.66371440887452
mps-uncap,0.7,69.74291801452618,86.51156425476077,43.48909854888918
mps-uncap,0.1,22.016947269439697,15.404539108276385,17.022790908813473
mps-uncap,0.2,30.388622283935558,19.355642795562744,22.165021896362312
mps-uncap,0.3,25.01911163330076,22.71928787231444,22.633223533630407
mps-uncap,0.4,28.896758556365953,34.90888595581054,25.290632247924773
