mode,load,0_densenet169-16,1_efficientnet_b5-16,2_resnet152-4
mps-uncap,0.8,31.812334060668945,26.13711357116699,22.765283584594723
mps-uncap,0.9,29.974617958068848,26.301219463348385,24.382882118225098
mps-uncap,1.0,33.54963779449463,25.545401573181156,24.864048957824707
mps-uncap,0.5,30.661082267761234,24.417018890380863,23.5703182220459
mps-uncap,0.6,31.132540702819828,25.625765323638916,22.34318733215332
mps-uncap,0.7,31.169962882995605,25.56681632995606,22.512638568878177
mps-uncap,0.1,27.15261936187744,23.59224319458008,20.468158721923828
mps-uncap,0.2,27.077932357788093,24.822711944580075,22.90902614593507
mps-uncap,0.3,28.66529941558838,25.136232376098626,22.141504287719727
mps-uncap,0.4,29.251277446746826,25.255565643310543,22.096681594848633
