mode,load,0_densenet169-16,1_efficientnet_b5-16,2_resnet152-4
mps-uncap,0.8,69.50790882110596,86.4078044891358,43.818378448486335
mps-uncap,0.9,117.16322898864748,207.77947902679443,104.91056442260745
mps-uncap,1.0,1090.7565593719487,649.0798473358154,390.87426662445074
mps-uncap,0.5,35.55991649627687,38.66076469421387,28.61557006835938
mps-uncap,0.6,48.1398344039917,48.77448081970215,30.87215423583985
mps-uncap,0.7,52.48379707336426,59.555768966674805,36.10873222351074
mps-uncap,0.1,25.352811813354492,22.666311264038086,19.464397430419922
mps-uncap,0.2,28.84669303894043,26.1155366897583,25.580310821533214
mps-uncap,0.3,31.770372390747085,29.654979705810547,24.523115158081062
mps-uncap,0.4,31.14876747131348,31.03899955749512,27.000904083251953
